ConstituentID,DisplayName,ArtistBio,Nationality,Gender,BeginDate,EndDate,Count of Work
458,Christian Belpaire,"Congolese, 1949–2003",Congolese,Male,1949,2003,2
459,Antoli Pawlowitsch Belski,"Russian, 1896–1971",Russian,Male,1896,1971,2
461,David Ben Shaul,Israeli,Israeli,Male,0,0,1
462,Ahron Ben-Shmuel,"American, 1903–1984",American,Male,1903,1984,1
463,Ben-Zion,"American, born Ukraine. 1897–1987",American,Male,1897,1987,20
464,Adolf Benca,"American, born 1959",American,Male,1959,0,2
465,W. T. Benda,"American, 1873–1948",American,Male,1873,1948,2
466,C. Whitney Bender,"American, born 1929",American,,1929,0,1
467,Niels Sylvester Bendtsen,"Danish, born 1943",Danish,Male,1943,0,1
468,Nair Benedicto,"Brazilian, born 1940",Brazilian,Female,1940,0,2
469,Luis Fernando Benedit,"Argentine, 1937–2011",Argentine,Male,1937,2011,28
470,G. A. Beneker,"American, 1882–1934",American,Male,1882,1934,1
471,Lynda Benglis,"American, born 1941",American,Female,1941,0,17
472,Billy Al Bengston,"American, 1934-2022",American,Male,1934,2022,55
473,Jim Bengston,"American, born 1942",American,Male,1942,0,7
474,Anthony Benjamin,British,British,Male,0,0,2
475,Gordon Bennett,"American, 1933–2012",American,Male,1933,2012,2
476,Henry Hamilton Bennett,"American, born Canada. 1843–1908",American,Male,1843,1908,13
478,Ward Bennett,"American, 1917–2003",American,Male,1917,2003,14
481,David Bentley,"American, born 1938",American,Male,1938,0,1
482,Nicholas Bentley,"British, 1907–1978",British,Male,1907,1978,2
483,Thomas Hart Benton,"American, 1889–1975",American,Male,1889,1975,8
484,Roloff Beny,"Canadian, 1924–1984",Canadian,Male,1924,1984,23
485,Etienne (Istvan) Béothy,"Hungarian, 1897–1962",Hungarian,Male,1897,1962,1
486,Christian Bérard,"French, 1902–1949",French,Male,1902,1949,78
487,Roberto Berdecio,"Bolivian, 1913–1996",Bolivian,Male,1913,1996,1
488,Vera Berdich,"American,1915–2003",American,Female,1915,2003,1
489,Ed Bereal,"American, born 1937",American,Male,1937,0,1
490,Stephen Lynn Berens,"American, born 1952",American,Male,1952,0,1
491,Berger (?),"British, born 1938",British,,1938,0,2
492,Charles Berger,"American, born 1943",American,Male,1943,0,1
493,Jason Berger,"American, 1924–2010",American,Male,1924,2010,1
495,Hagbard Elis Bergh,"Swedish, 1881–1954",Swedish,Male,1881,1954,2
496,Håkan Bergkvist,"Swedish, born 1946",Swedish,Male,1946,0,0
497,Ella Bergmann-Michel,"German, 1896–1971",German,Female,1896,1971,1
498,Paul Bergtold,"American, born 1942",American,Male,1942,0,1
501,Henryk Berlewi,"Polish, 1894–1967",Polish,Male,1894,1967,10
502,Eugene Berman,"American, born Russia. 1899–1972",American,Male,1899,1972,102
503,Mieczyslaw Berman,"Polish, 1903–1975",Polish,Male,1903,1975,2
504,Sarah Berman,"American,1895–1957",American,Female,1895,1957,1
505,Wallace Berman,"American, 1926–1976",American,Male,1926,1976,4
506,Zeke Berman,"American, born 1951",American,Male,1951,0,20
507,Cundo Bermúdez,"Cuban, 1914–2008",Cuban,Male,1914,2008,2
508,José Ygnacio Bermudez,"Cuban, 1922–1988",Cuban,Male,1922,1988,3
509,Thoni Bern,Swiss,Swiss,,0,0,1
510,Camille Bernabé,"French, born 1808?",French,Male,1808,1900,4
511,Émile Bernard,"French, 1868–1941",French,Male,1868,1941,630
512,Francis Bernard,"French, 1900–1979",French,Male,1900,1979,4
513,Valère Bernard,"French, 1860–1936",French,Male,1860,1936,1
514,Jerry Berndt,"American, 1943–2013",American,Male,1943,2013,1
515,Lucian Bernhard,"American, born Germany. 1883–1972",American,Male,1883,1972,12
516,Ruth Bernhard,"American, born Germany. 1905–2006",American,Female,1905,2006,4
517,Antonio Berni,"Argentine, 1905–1981",Argentine,Male,1905,1981,9
518,Janez Bernik,"Slovenian, 1933 – 2016",Slovenian,Male,1933,2016,3
519,Judith Bernstein,"American, born 1942",American,Female,1942,0,2
520,Richard Bernstein,"American, 1939–2002",American,Male,1939,2002,1
521,Jean Berque,"French, 1896–1954",French,Male,1896,1954,2
522,Miguel Ortiz Berrocal,"Spanish, 1933–2006",Spanish,Male,1933,2006,2
523,Bertall & Cie.,French,French,,0,0,2
524,M. Berthaud,"French, active c. 1870s-1890s",French,Male,0,0,2
525,Palme Berthold,,,,0,0,1
526,Berthold-Mahn (Charles Désiré),"French, 1893–1975",French,Male,1893,1975,2
527,René Bertholo,"Portuguese, 1935–2005",Portuguese,Male,1935,2005,2
528,Paul Berthon,"French, 1872–1909",French,Male,1872,1909,2
529,Jake Berthot,"American, 1939–2014",American,Male,1939,2014,35
530,Gianni Bertini,"Italian, born 1922",Italian,Male,1922,0,1
531,Harry Bertoia,"American, born Italy. 1915–1978",American,Male,1915,1978,7
532,Emilio Bertonati,Italian,Italian,Male,0,0,11
533,Albert Besnard,"French, 1849–1934",French,Male,1849,1934,1
534,Forrest Bess,"American, 1911–1977",American,Male,1911,1977,2
535,Ruth Bessoudo Courvoisier,"Brazilian, born Germany. 1914–2015",Brazilian,Female,1914,2015,3
536,Alan Randall Best,"Canadian, born 1958",Canadian,Male,1958,0,1
537,William Betsch,American,American,Male,0,0,2
538,Pierre Betz,"French, 1899–1969",French,Male,1899,1969,4
539,Wim Beuning,"Dutch, 1914–1986",Dutch,Male,1914,1986,1
540,Joseph Beuys,"German, 1921–1986",German,Male,1921,1986,95
541,Art Bevacqua,Nationality unknown,Nationality unknown,Male,0,0,1
542,Thomas Bewick,"British, 1753–1828",British,Male,1753,1828,324
544,Jyoti Bhatt,"Indian, born 1934",Indian,Male,1934,0,7
545,Domenico Bianchi,"Italian, born 1955",Italian,Male,1955,0,2
546,Pamela Bianco,"American, born England. 1906–1994",American,Female,1906,1994,1
547,Fulvio Bianconi,"Italian, 1915–1996",Italian,Male,1915,1996,5
548,Carl Bianga,German,German,Male,0,0,1
549,Alberto Biasi,"Italian, born 1937",Italian,Male,1937,0,1
550,Guido Biasi,"Italian, born 1933",Italian,Male,1933,0,1
551,Ashley Bickerton,"British, born 1959",British,Male,1959,0,2
553,George Biddle,"American, 1885–1973",American,Male,1885,1973,5
554,Charles Biederman,"American, 1906–2004",American,Male,1906,2004,2
555,James Biederman,"American, born 1947",American,Male,1947,0,3
556,Aenne Biermann,"German, 1898–1933",German,Female,1898,1933,9
557,Wilson Bigaud,"Haitian, 1931–2010",Haitian,Male,1931,2010,2
559,Max Bill,"Swiss, 1908–1994",Swiss,Male,1908,1994,40
560,Joseph Binder,"American, 1898–1972",American,Male,1898,1972,7
561,Ilse Bing,"American, born Germany. 1899–1998",American,Female,1899,1998,104
562,Robert J. Bingham,"British, 1824–1870",British,Male,1824,1870,4
563,Manfred Bingler,"Swiss, born 1928",Swiss,Male,1928,0,3
564,Peter Birkhauser,"Swiss, 1911–1976",Swiss,Male,1911,1976,3
565,Robert Birmelin,"American, born 1933",American,Male,1933,0,9
566,Werner Bischof,"Swiss, 1916–1954",Swiss,Male,1916,1954,5
567,Elmer Bischoff,"American, 1916–1991",American,Male,1916,1991,1
568,Isabel Bishop,"American, 1902–1988",American,Female,1902,1988,10
569,James Bishop,"American, 1927–2021",American,Male,1927,2021,3
570,Michael Bishop,"American, 1946–2016",American,Male,1946,2016,1
571,Maureen Bisilliat,"American, born England 1931",American,Female,1931,0,1
572,Antonio Bisquert Pérez,"Spanish, 1906–1990",Spanish,Male,1906,1990,1
573,Julius Bissier,"German, 1893–1965",German,Male,1893,1965,8
574,Roger Bissière,"French, 1888–1964",French,Male,1888,1964,2
575,George Bissill,"British, 1896–1973",British,Male,1896,1973,2
576,Auguste-Rosalie Bisson,"French, 1826–1900",French,Male,1826,1900,0
577,Louis-Auguste Bisson,"French, 1814–1876",French,Male,1814,1876,0
578,Arnold Bittleman,"American, 1933–1985",American,Male,1933,1985,3
579,Dolores Dembus Bittleman,"American, born 1931",American,Female,1931,0,1
580,Ion Bitzan,"Romanian, 1924–1997",Romanian,Male,1924,1997,2
581,Judith Black,"American, born 1945",American,Female,1945,0,2
582,James Wallace Black,"American, 1825–1896",American,Male,1825,1896,1
583,Roman Black,Nationality unknown,Nationality unknown,Male,0,0,1
584,Wendell Black,"American, 1919–1972",American,Male,1919,1972,5
585,Elizabeth Blackadder,"British, born 1931",British,Female,1931,0,2
586,Morris Blackburn,"American, 1902–1979",American,Male,1902,1979,3
587,Tom Blackwell,"American, 1938–2020",American,Male,1938,2020,2
588,Ronald Bladen,"American, 1918–1988",American,Male,1918,1988,15
589,Nell Blaine,"American, 1922–1996",American,Female,1922,1996,13
590,Jean-Charles Blais,"French, born 1956",French,Male,1956,0,5
591,Jeffrey Blake,"American, born 1954",American,Male,1954,0,1
592,Peter Blake,"British, born 1932",British,Male,1932,0,23
593,Camilo Blas (José Alfonso Sánchez Urteaga),"Peruvian, 1903–1985",Peruvian,Male,1903,1985,1
594,Werner Blaser,"Swiss, born 1924",Swiss,Male,1924,0,2
595,Edwin Howland Blashfield,"American, 1848–1936",American,Male,1848,1936,1
597,Ross Bleckner,"American, born 1949",American,Male,1949,0,4
599,René Bleibtreu,"French, born 1920",French,Male,1920,0,2
601,Blessum,Nationality unknown,Nationality unknown,,0,0,1
602,André Bloc,"French, born Algeria, 1896–1966",French,Male,1896,1966,1
603,Albert Bloch,"American, 1882–1961",American,Male,1882,1961,1
604,Julius Thiengen Bloch,"American, 1888–1966",American,Male,1888,1966,4
605,Pierrette Bloch,"French, born 1928",French,Female,1928,0,3
606,Clarence Lincoln Block,"American, 1913–1942",American,Male,1913,1942,1
607,Gay Block,"American, born 1942",American,Female,1942,0,37
608,Barbara Bloom,"American, born 1951",American,Female,1951,0,15
609,Hyman Bloom,"American, born Latvia. 1913–2009",American,Male,1913,2009,2
610,Vern Blosum,"American, 1936–2017",American,Male,1936,2017,1
611,Sandra Blow,"British, 1925–2006",British,Female,1925,2006,1
612,Oscar Bluemner,"American, born Germany. 1867–1938",American,Male,1867,1938,2
613,Norman Bluhm,"American, 1920–1999",American,Male,1920,1999,6
614,Donald Blumberg,"American, born 1935",American,Male,1935,0,1
615,Anna Blume,"German, 1937–2020",German,Female,1937,2020,0
616,Bernhard Blume,"German, 1937–2011",German,Male,1937,2011,1
617,Peter Blume,"American, 1906–1992",American,Male,1906,1992,18
618,Erwin Blumenfeld,"German, 1897–1969",German,Male,1897,1969,3
623,Marcello Boccacci,"Italian, 1914–1996",Italian,Male,1914,1996,1
624,Umberto Boccioni,"Italian, 1882–1916",Italian,Male,1882,1916,20
625,Mel Bochner,"American, born 1940",American,Male,1940,0,50
626,Bengt Böckman,"Swedish, born 1936",Swedish,Male,1936,0,2
627,Peter Bodner,Nationality unknown,Nationality unknown,Male,0,0,2
630,Alighiero Boetti,"Italian, 1940–1994",Italian,Male,1940,1994,283
631,Marinus Boezem,"Dutch, born 1934",Dutch,Male,1934,0,5
632,Ricardo Bofill,"Spanish, born 1939",Spanish,Male,1939,0,16
633,Arthur Emil Bofinger,"Swiss, born 1909",Swiss,Male,1909,0,1
634,Jóhanna Boga,Icelandic,Icelandic,Female,0,0,2
635,Varujan Boghosian,"American, born 1926",American,Male,1926,0,18
636,Theodor Bogler,"German, 1897–1968",German,Male,1897,1968,3
637,Alexander Bogomazov,"Ukrainian, 1880–1930",Ukrainian,Male,1880,1930,6
638,Blythe Bohnen,"American, born 1940",American,Female,1940,0,3
639,Olaf von Bohr,"Austrian, born 1927",Austrian,Male,1927,0,1
640,Karl Bohrmann,"German, 1928–1998",German,Male,1928,1998,34
641,Bruce Boice,"American, born 1941",American,Male,1941,0,1
642,Charles Boily,French,French,Male,0,0,1
643,Frédéric Boissonnas,"Swiss, 1858–1946",Swiss,Male,1858,1946,1
644,Richard Boix,"Spanish, 1894–1949",Spanish,Male,1894,1949,1
645,Jakob (Jack) Friedrich Bollschweiler,"German, 1888–1938",German,Male,1888,1938,2
646,Roger Bolomey,"American, born 1918",American,Male,1918,0,1
647,Jay Bolotin,"American, born 1949",American,Male,1949,0,39
648,Ilya Bolotowsky,"American, born Russia. 1907–1981",American,Male,1907,1981,7
649,Christian Boltanski,"French, 1944–2021",French,Male,1944,2021,297
651,David Bomberg,"British, 1890–1957",British,Male,1890,1957,10
652,Camille Bombois,"French, 1883–1970",French,Male,1883,1970,1
653,Giorgio Bompadre,Italian,Italian,Male,0,0,2
654,Bona,"Italian, born 1926",Italian,Female,1926,0,1
655,Claus Bonderup,"Danish, born 1943",Danish,Male,1943,0,0
656,Emile Bondonneau,French,French,Male,0,0,3
657,Muirhead Bone,"British, 1876–1953",British,Male,1876,1953,1
658,Antonio Bonet,"Spanish, 1913–1989",Spanish,Male,1913,1989,0
659,Rodolfo Bonetto,"Italian, 1929–1991",Italian,Male,1929,1991,4
660,Marcelo Bonevardi,"Argentine, 1929–1994",Argentine,Male,1929,1994,1
661,Felix Bonfils,"French, 1831–1885",French,Male,1831,1885,1
662,Dusti Bongé,"American, 1903–1993",American,Female,1903,1993,1
664,Paolo Boni,"Italian, born 1926",Italian,Male,1926,0,4
665,Pierre Bonnard,"French, 1867–1947",French,Male,1867,1947,901
666,William Bonnell,American,American,Male,0,0,5
668,Maria Bonomi,"Brazilian, born 1935",Brazilian,Female,1935,0,1
669,Robert Bononno,"American, born 1949",American,Male,1949,0,2
670,Lee Bontecou,"American, born 1931",American,Female,1931,0,54
671,Fabio Bonzi,"Italian, born 1943",Italian,Male,1943,0,1
673,Peter Booth,"Australian, born 1940",Australian,Male,1940,0,4
674,Osvaldo Borda,"Argentine, born 1929",Argentine,Male,1929,0,1
675,Enrico Bordoni,"Italian, 1904–1969",Italian,Male,1904,1969,11
676,Paul-Émile Borduas,"Canadian, 1905–1960",Canadian,Male,1905,1960,2
677,Wendela Boreel,"British, 1895–1985",British,Female,1895,1985,1
678,Francisco Borès,"Spanish, 1898–1972",Spanish,Male,1898,1972,1
679,Norah Borges de Torre,"Argentine, 1901–1998",Argentine,Female,1901,1998,1
682,Jonathan Borofsky,"American, born 1942",American,Male,1942,0,11
684,Arnold von Borsig,German,German,Male,0,0,5
685,Elena Borstein,"American, born 1946",American,Female,1946,0,1
686,Sándor (Alexander) Bortnyik,"Hungarian, 1893–1976",Hungarian,Male,1893,1976,18
687,Fritz Boscovits,"Swiss, 1871–1965",Swiss,Male,1871,1965,1
688,Derek Boshier,"British, born 1937",British,Male,1937,0,1
689,Richard Bosman,"Australian, born India 1944",Australian,Male,1944,0,49
690,Michael P. Bosniak,American,American,Male,0,0,0
691,Rodolphe-Théophile Bosshard,"Swiss, 1889–1960",Swiss,Male,1889,1960,2
692,Check  Boterf,"American, born 1934",American,Male,1934,0,1
693,Fernando Botero,"Colombian, born 1932",Colombian,Male,1932,0,4
694,Dorr Bothwell,"American, 1902–2000",American,Female,1902,2000,1
696,Mario Botta,"Swiss, born 1943",Swiss,Male,1943,0,34
697,Kenneth J. Botto,"American, 1937–2008",American,Male,1937,2008,3
698,Édouard Boubat,"French, 1923–1999",French,Male,1923,1999,5
699,René Robert Bouché,"American, 1905–1963",American,Male,1905,1963,3
700,Jean Boucher,French,French,Male,0,0,1
701,Alice Boughton,"American, 1865–1943",American,Female,1865,1943,1
702,Bouillon,French,French,,0,0,1
703,Firmin Bouisset,"French, 1859–1925",French,Male,1859,1925,3
704,Bart Boumans,Dutch,Dutch,Male,0,0,3
705,Christine Boumeester,"Dutch, 1904–1971",Dutch,Female,1904,1971,1
706,Louis Bouquet,"French, 1885–1952",French,Male,1885,1952,1
707,Harry Bouras,"American, 1931–1993",American,Male,1931,1993,7
708,Émile-Antoine Bourdelle,"French, 1861–1929",French,Male,1861,1929,4
709,Jouineau Bourduge,French,French,,0,0,1
710,Louise Bourgeois,"American, born France. 1911–2010",American,Female,1911,2010,3336
711,Fergus Bourke,"Irish, 1934–2004",Irish,Male,1934,2004,7
712,Margaret Bourke-White,"American, 1904–1971",American,Female,1904,1971,65
713,Samuel Bourne,"British, 1834–1912",British,Male,1834,1912,2
714,J. Bouski,Polish,Polish,,0,0,1
715,Jean-Louis Boussingault,"French, 1883–1943",French,Male,1883,1943,3
716,Henri Boutet,"French, 1851–1919",French,Male,1851,1919,1
717,Boutrou,French,French,,0,0,1
718,Lynn Bowers,"American, born Canada 1932",American,Male,1932,0,1
719,Frank Bowling,"British, born British Guiana (now Guyana) 1934",British,Male,1934,0,1
720,Stanley Boxer,"American,1926–2000",American,Male,1926,2000,2
721,Fiske Boyd,"American, 1895–1975",American,Male,1895,1975,1
722,Fionnuala Boyd,"British, born 1944",British,Female,1944,0,0
723,James Henderson Boyd,"Canadian, 1928–2002",Canadian,Male,1928,2002,2
724,Mark Boyle,"British, born 1934",British,Male,1934,0,1
725,James Boynton,"American,1928–2010",American,Male,1928,2010,41
726,Paul Brach,"American,1924–2007",American,Male,1924,2007,16
727,Angel Bracho,"Mexican, 1911–2005",Mexican,Male,1911,2005,4
728,M. Leone Bracker,"American, 1885–1937",American,Male,1885,1937,1
729,Su Braden,"British, born 1940",British,Female,1940,0,1
730,Martin Bradley,British,British,Male,0,0,1
731,Paul Bradley,"American, born 1960",American,Male,1960,0,0
732,William Bradley,"American, 1868–1962",American,Male,1868,1962,9
733,Dove Bradshaw,"American, born 1949",American,Male,1949,0,2
734,Mathew B. Brady (studio of),"American, 1823–1896",American,Male,1823,1896,58
736,Joe Brainard,"American, 1942–1994",American,Male,1942,1994,6
737,Emile Branchard,"American, 1881–1938",American,Male,1881,1938,3
738,Constantin Brâncuși,"Romanian and French, born Romania. 1876–1957",French,Male,1876,1957,33
739,Hans Brand,"German, 1854–1945",German,Male,1854,1945,7
740,Bill Brandt,"British, born Germany. 1904–1983",British,Male,1904,1983,105
741,Marianne Brandt,"German, 1893–1983",German,Female,1893,1983,17
742,Robert Brandwein,"American, 1933–1972",American,Male,1933,1972,0
743,Frank Brangwyn,"British, born Belgium. 1867–1956",British,Male,1867,1956,1
744,Georges Braque,"French, 1882–1963",French,Male,1882,1963,176
745,Brassaï (Gyula Halász),"French, born Brassó. 1899–1984",French,Male,1899,1984,112
746,John Randall Bratby,"British, 1928–1992",British,Male,1928,1992,1
747,Pieter Brattinga,"Dutch, born 1931",Dutch,Male,1931,0,8
749,Adolphe Braun,"French, 1812–1877",French,Male,1812,1877,6
750,Braun et Compagnie,French,French,Male,0,0,2
